"id_pd","nombre_pd","direccion","nombre_institucional","id_provincia","id_departamento","id_localidad","cod_bahra_localidad","id_municipio","provincia","departamento","localidad","municipio","mail_institucional","latitud","longitud","horarios","link_facebook","estado"
"835","Tunuyán (Mendoza)","La argentina S/N","CIC","AR-M","1531","8404","50119060000 ","MZA017","Mendoza","Tunuyan","Tunuyan","Tunuyán","tunuyan@puntodigital.gob.ar","-33.5894345","-69.0282136","Lunes 08:00 a 12:40 , Martes 13:30 a 18:30 , Miércoles 08:00 a 18:30 , Jueves 08:00 a 12:40 , Viernes 08:00 a 12:40 ","","Activo"
"836","Concarán","Ayacucho S/N","Edificio Municipal","AR-D","1603","10672","74028010000 ","SLU013","San Luis","Chacabuco","Concaran","Concarán","concaran@puntodigital.gob.ar","-32.55799978937342","-65.24204437591848","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","","Activo"
"837","Ciudad de La Rioja IV (NIDO)","Ciudad de San Rafael S/N","NIDO","AR-F","1510","7689","46014010000 ","LRJ014","La Rioja","Capital","La Rioja","La Rioja","lariojanido@puntodigital.gob.ar","-29.408887","-66.796512","Lunes 16:00 a 20:00 , Martes 16:00 a 20:00 , Miércoles 16:00 a 20:00 , Jueves 16:00 a 20:00 , Viernes 16:00 a 20:00 ","","Activo"
"838","Aristóbulo del Valle","Av. de las Américas y Mariano Moreno S/N","Edificio Municipal","AR-N","1536","8459","54014010000 ","MIS004","Misiones","Cainguas","Aristobulo del Valle","Aristóbulo del Valle","adelvalle@puntodigital.gob.ar","-27.097279","-54.8978908","Lunes 07:00 a 12:30 - 13:30 a 19:00 , Martes 07:00 a 12:30 - 15:00 a 18:00 , Miércoles 07:00 a 12:30 - 13:30 a 19:00 , Jueves 07:00 a 12:30 - 15:00 a 18:00 , Viernes 07:00 a 12:30 ","","Activo"
"841","Animaná","Benito Quinquela Martin sn","Edificio Municipal","AR-A","1661","10261","66154020000 ","SAL003","Salta","San Carlos","Animana","Animaná","animanasalta@puntodigital.gob.ar","-25.969763","-65.9477538","Lunes 09:00 a 13:00 , Martes 15:00 a 19:00 , Jueves 09:00 a 13:00 , Viernes 09:00 a 13:00 ","","Activo"
"845","Quimilí II","Obispo Yanis s/n","Escuela Municipal  de Arte y Oficio","AR-G","1634","12592","86119100000 ","SGO064","Santiago del Estero","Moreno","Quimili","Quimilí","","-27.640471256904526","-62.41490714224289","","","Próximamente"
"849","Comuna Peyrano","Cordoba 698","Edificio Municipal","AR-S","1686","11074","82028170000 ","SFE236","Santa Fe","Constitucion","Peyrano","Peyrano","peyrano@puntodigital.gob.ar","-33.5388385","-60.8031638","Lunes 09:00 a 12:00 - 14:30 a 16:30 , Martes 09:00 a 12:00 , Miércoles 09:00 a 12:00 - 14:00 a 17:00 , Jueves 09:00 a 12:00 , Viernes 14:30 a 16:30 ","","Activo"
"857","Río Cuarto","Boulevard Roca esquina Boulevard Ameghino s/n","Edificio Municipal","AR-X","1382","3542","14098230000 ","CBA304","Córdoba","Rio Cuarto","Rio Cuarto","Río Cuarto","riocuarto@puntodigital.gob.ar","-33.1306922","-64.3393314","Lunes 08:00 a 14:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 17:00 , Viernes 08:00 a 14:00 ","","Activo"
"861","Escobar (Maquinista Savio)","Boulevard 5 de Junio 1723","Institución Educativa","AR-B","1230","751","06252010007 ","BUE036","Buenos Aires","Escobar","Maquinista F. Savio Este","Escobar","maquinistasavio@puntodigital.gob.ar","-34.4035692","-58.7791431","Lunes 08:00 a 16:00 , Martes 08:00 a 16:00 , Miércoles 08:00 a 16:00 , Jueves 08:00 a 16:00 , Viernes 08:00 a 16:00 ","","Activo"
"865","Margarita Belén","Marcos Bassi s/n","CIC","AR-H","1353","5563","22126030000 ","CHA045","Chaco","Primero de Mayo","Margarita Belen","Margarita Belén","margaritabelen@puntodigital.gob.ar","-27.2532842","-58.9667062","","","Activo"
"869","Concordia II NIDO","Carreta La Cruz y Cortada 66 s/n","NIDO","AR-E","1442","5903","30015060002 ","ERI013","Entre Ríos","Concordia","Concordia","Concordia","concordianido@puntodigital.gob.ar","-31.4090794","-58.0289652","Lunes 14:00 a 18:00 , Martes 08:00 a 12:00 , Miércoles 14:00 a 18:00 , Jueves 08:00 a 12:00 , Viernes 14:00 a 18:00 ","","Activo"
"873","Hipólito Yrigoyen (Salta)","Gral. Manuel Belgrano s/n","Edificio Municipal","AR-A","1668","9936","66126040000 ","SAL026","Salta","Oran","Hipolito Yrigoyen","Hipólito Yrigoyen","pdyrigoyen@puntodigital.gob.ar","-23.2444958","-64.2812335","Lunes 07:30 a 20:00 , Martes 07:30 a 20:00 , Miércoles 07:30 a 20:00 , Jueves 07:30 a 20:00 , Viernes 07:30 a 20:00 , Sábado 16:00 a 20:00 ","","Activo"
"877","Almirante Brown","Garibaldi 220","Edificio Municipal","AR-B","1198","110","06028010005 ","BUE004","Buenos Aires","Almirante Brown","Glew","Almirante Brown","almirantebrown@puntodigital.gob.ar","-34.8745787","-58.3586509","Lunes 09:00 a 14:00 , Martes 09:00 a 14:00 , Miércoles 09:00 a 14:00 , Jueves 09:00 a 14:00 , Viernes 09:00 a 14:00 ","","Activo"
"881","Patquía","Avenida Perón s/n","CIC","AR-F","1509","7969","46105020000 ","LRJ013","La Rioja","Independencia","Patquia","Independencia","patquia@puntodigital.gob.ar","-30.0464544","-66.8839305","Lunes 08:00 a 12:00 - 16:00 a 22:00 , Martes 08:00 a 12:00 - 16:00 a 22:00 , Miércoles 08:00 a 12:00 - 16:00 a 22:00 , Jueves 08:00 a 12:00 - 16:00 a 22:00 , Viernes 08:00 a 12:00 - 16:00 a 22:00 ","","Activo"
"889","San Martín (Buenos Aires)","Canese / Rosario 4100","Centro Cultural","AR-B","1249","1025","06371010026 ","BUE055","Buenos Aires","General San Martin","Villa San Andres","General San Martín","","-34.541320405085706","-58.53122627381761","Lunes 09:00 a 17:00 , Martes 09:00 a 17:00 , Miércoles 09:00 a 17:00 , Jueves 09:00 a 17:00 , Viernes 09:00 a 17:00 ","","Activo"
"893","Rafaela II (DIAT)","Dean Funes 1147","Edificio Municipal","AR-S","1689","11034","82021310000 ","SFE255","Santa Fe","Castellanos","Rafaela","Rafaela","diatrafaela@puntodigital.gob.ar","-31.2630617","-61.473638","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 , Sábado 17:00 a 19:00 ","","Activo"
"897","Quilmes IV (CIC 2 de Abril)","Florida 1849","CIC","AR-B","1296","1805","06658010005 ","BUE101","Buenos Aires","Quilmes","Ezpeleta Oeste","Quilmes","2deabril@puntodigital.gob.ar","-34.7633553","-58.2560829","Lunes 10:00 a 12:00 - 13:00 a 17:00 , Martes 10:00 a 12:00 - 13:00 a 17:00 , Miércoles 10:00 a 12:00 - 13:00 a 17:00 , Jueves 10:00 a 12:00 - 13:00 a 17:00 , Viernes 10:00 a 12:00 - 13:00 a 17:00 ","","Activo"
"901","Lomas de Zamora IV (Villa Fiorito)","Recondo 1466","Centro Cultural","AR-B","1269","1354","06490010007 ","BUE074","Buenos Aires","Lomas de Zamora","Villa Fiorito","Lomas de Zamora","villafiorito@puntodigital.gob.ar","-34.71434130656414","-58.45039492453132","Lunes 09:00 a 19:00 , Martes 09:00 a 19:00 , Miércoles 09:00 a 19:00 , Jueves 09:00 a 19:00 , Viernes 09:00 a 19:00 ","","Activo"
"905","Leandro N. Alem II (Alberdi)","Av. Hipólito Yrigoyen 450","Edificio Municipal","AR-B","1264","1258","06462040000 ","BUE070","Buenos Aires","Leandro N. Alem","Juan Bautista Alberdi","Leandro N. Alem","alemalberdi@puntodigital.gob.ar","-34.4376206","-61.8124272","Lunes 08:00 a 12:00 - 14:00 a 18:00 , Martes 08:00 a 12:00 - 14:00 a 18:00 , Miércoles 08:00 a 12:00 - 14:00 a 18:00 , Jueves 08:00 a 12:00 - 14:00 a 18:00 , Viernes 08:00 a 12:00 - 14:00 a 18:00 ","","Activo"
"913","General Pico","Calle 329 oeste 134","CIC","AR-L","1477","7574","42105030000 ","LAP029","La Pampa","Maraco","General Pico","General Pico","generalpico@puntodigital.gob.ar","-35.6569481","-63.782324","Lunes 07:00 a 14:00 , Martes 07:00 a 14:00 , Miércoles 07:00 a 14:00 - 18:00 a 20:00 , Jueves 07:00 a 14:00 , Viernes 07:00 a 14:00 ","","Activo"
"917","Alberti","Intendente Rúben Darío Rivara 195","CIC","AR-B","1197","99","06021010000 ","BUE003","Buenos Aires","Alberti","Alberti","Alberti","","-35.0350776","-60.2913917","Lunes 08:00 a 12:00 - 14:00 a 20:00 , Martes 08:00 a 12:00 - 14:00 a 20:00 , Miércoles 08:00 a 12:00 - 14:00 a 20:00 , Jueves 08:00 a 12:00 - 14:00 a 20:00 , Viernes 08:00 a 12:00 - 14:00 a 20:00 , Sábado 09:00 a 13:00 ","","Activo"
"921","Tres Arroyos","Brandsen 181","Edificio Municipal","AR-B","1322","2263","06833100000 ","BUE127","Buenos Aires","Tres Arroyos","Tres Arroyos","Tres Arroyos","tresarroyos@puntodigital.gob.ar","-38.3767621","-60.2742563","Lunes 07:00 a 14:00 , Martes 07:00 a 14:00 , Miércoles 07:00 a 14:00 , Jueves 07:00 a 14:00 , Viernes 07:00 a 14:00 ","","Activo"
"925","Alderetes","9 de julio 200","Edificio Municipal","AR-T","1646","13088","90014010001 ","TUC004","Tucumán","Cruz Alta","Alderetes","Alderetes","","-26.8305178","-65.1519822","","","Activo"
"929","Santa Lucía (Corrientes)","calle República del Líbano S/N","Edificio Municipal","AR-W","1420","4619","18091040000 ","COR058","Corrientes","Lavalle","Santa Lucia","Santa Lucía","santaluciactes@puntodigital.gob.ar","-28.989402759373238","-59.09869134702121","Lunes 07:00 a 13:00 - 16:00 a 20:00 , Martes 07:00 a 13:00 - 16:00 a 20:00 , Miércoles 07:00 a 13:00 - 16:00 a 20:00 , Jueves 07:00 a 13:00 - 16:00 a 20:00 , Viernes 07:00 a 13:00 - 16:00 a 20:00 ","","Activo"
"933","Naschel","Padre Rocha 431","Edificio Municipal","AR-D","1603","10674","74028030000 ","SLU040","San Luis","Chacabuco","Naschel","Naschel","","-32.91709626146882","-65.37215761964416","Lunes 07:00 a 13:00 - 17:00 a 19:00 , Martes 07:00 a 13:00 - 15:00 a 17:00 , Miércoles 07:00 a 13:00 - 17:00 a 19:00 , Jueves 07:00 a 13:00 - 15:00 a 17:00 , Viernes 07:00 a 13:00 - 17:00 a 19:00 ","","Activo"
"937","Avia Terai","Calle 12 S/N","Edificio Municipal","AR-H","1346","5341","22070010000 ","CHA001","Chaco","Independencia","Avia Terai","Aviá Teraí","","-26.6862068","-60.7305279","Lunes 08:00 a 12:30 - 14:30 a 19:00 , Martes 08:00 a 12:30 - 14:30 a 19:00 , Miércoles 08:00 a 12:30 - 14:30 a 19:00 , Jueves 08:00 a 12:30 - 14:30 a 19:00 , Viernes 08:00 a 12:30 - 14:30 a 19:00 ","","Activo"
"941","Castelli (Buenos Aires)","Carlos Pellegrini al 300","Edificio Municipal","AR-B","1218","511","06168010000 ","BUE023","Buenos Aires","Castelli","Castelli","Castelli","castellipba@puntodigital.gob.ar","-36.0924764","-57.8080374","Lunes 08:00 a 13:00 - 14:30 a 19:00 , Martes 08:00 a 13:00 - 14:30 a 19:00 , Miércoles 08:00 a 13:00 - 14:30 a 19:00 , Jueves 08:00 a 13:00 - 14:30 a 19:00 , Viernes 08:00 a 13:00 - 14:30 a 19:00 ","","Activo"
"945","Videla","Antonio Noseda S/N","Edificio municipal","AR-S","1690","11639","82112170000 ","SFE342","Santa Fe","San Justo","Videla","Videla","","-30.943768392191966","-60.65745827309106","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","","Activo"
"949","Comodoro Rivadavia II (CIP)","Máximo Abásolo 725","Edificio Municipal","AR-U","1373","5747","26021030018 ","CHU009","Chubut","Escalante","Comodoro Rivadavia","Comodoro Rivadavia","comodororivadaviacip@puntodigital.gob.ar","-45.8626295","-67.483633","Lunes 09:00 a 15:00 , Martes 09:00 a 15:00 , Miércoles 09:00 a 15:00 , Jueves 09:00 a 15:00 , Viernes 09:00 a 15:00 ","","Activo"
"953","La Boca - CABA","Avenida Almirante Brown 1351","ONG","AR-C","1705","11","02004010002 ","CAB000","Ciudad Autónoma de Buenos Aires","Comuna 4","Boca","Ciudad Autónoma de Buenos Aires","laboca@puntodigital.gob.ar","-34.63633107103952","-58.35838566876814","Lunes 16:00 a 20:00 , Martes 16:00 a 20:00 , Miércoles 16:00 a 20:00 , Jueves 16:00 a 20:00 , Viernes 16:00 a 20:00 ","","Activo"
"957","Catriló","Av. Alem 435","Institución Educativa","AR-L","1486","7513","42028010000 ","LAP014","La Pampa","Catrilo","Catrilo","Catriló","","-36.40957493108885","-63.420692860381685","Lunes 09:00 a 16:30 , Martes 09:00 a 16:30 , Miércoles 09:00 a 16:30 , Jueves 09:00 a 16:30 , Viernes 09:00 a 16:30 ","","Activo"
"958","La Matanza VIII (Las Antenas)","Avenida San Martín 4332","Casa Joven Diego Maradona","AR-B","1259","1154","06427010006 ","BUE065","Buenos Aires","La Matanza","La Tablada","La Matanza","lasantenas@puntodigital.gob.ar","-34.6769717647413","-58.5243506449766","Martes 10:00 a 17:00 , Jueves 10:00 a 17:00 , Viernes 10:00 a 17:00 ","","Activo"
"962","Paso de los Libres","Rivadavia 1125","Edificio Municipal","AR-W","1411","4716","18119030000 ","COR043","Corrientes","Paso de los Libres","Paso de los Libres","Paso de los Libres","","-29.713531802129786","-57.090754508972175","","","Activo"
"966","Zárate III (Universidad Popular)","La Rioja 1633","Edificio Municipal","AR-B","1329","2391","06882050002 ","BUE134","Buenos Aires","Zarate","Zarate","Zárate","","-34.087596784850724","-59.04467571349199","","","Activo"
"971","Dolavon","Av. 25 de mayo 100","Edificio Municipal","AR-U","1374","5774","26042020000 ","CHU014","Chubut","Gaiman","Dolavon","Dolavon","","-43.306077632586614","-65.70976157023868","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","","Activo"
"974","Lonquimay","Pedro Bordarampe 522","Edificio Municipal","AR-L","1486","7515","42028030000 ","LAP041","La Pampa","Catrilo","Lonquimay","Lonquimay","","-36.46545489186758","-63.62302406931201","Lunes 08:00 a 12:00 , Martes 08:00 a 12:00 , Miércoles 08:00 a 12:00 , Jueves 08:00 a 12:00 , Viernes 08:00 a 12:00 ","","Activo"
"977","El Trébol II","Blvd. Eva Perón y Mitre","Terminal de Ómnibus","AR-S","1698","11693","82126070000 ","SFE105","Santa Fe","San Martin","El Trebol","El Trébol","","-32.19700225828852","-61.71037522692376","Lunes 07:00 a 16:30 , Martes 07:00 a 13:00 , Miércoles 07:00 a 16:00 , Jueves 07:00 a 16:30 , Viernes 07:00 a 13:00 ","","Activo"
"980","Comuna Tortugas","Blvd. Santa Fe 699","Espacio Joven","AR-S","1692","10949","82007060000 ","SFE335","Santa Fe","Belgrano","Tortugas","Tortugas","","-32.745338451998954","-61.819989850777496","","","Activo"
"983","Río Ceballos","Lesteche 131 / 139","Edificio Municipal","AR-X","1383","2988","14021230000 ","CBA303","Córdoba","Colon","Rio Ceballos","Río Ceballos","","-31.1658251152161","-64.31997473160672","Lunes 10:00 a 18:00 , Martes 10:00 a 18:00 , Miércoles 10:00 a 18:00 , Jueves 10:00 a 18:00 , Viernes 10:00 a 18:00 , Sábado 09:00 a 14:00 ","","Activo"
"986","Fontana","Sarmiento 387","Edificio Municipal","AR-H","1347","5605","22140040000 ","CHA020","Chaco","San Fernando","Fontana","Fontana","","-27.417656079429953","-59.03173184521352","Lunes 09:00 a 17:00 , Martes 09:00 a 17:00 , Miércoles 09:00 a 17:00 , Jueves 09:00 a 17:00 , Viernes 09:00 a 17:00 , Sábado 09:00 a 18:00 ","","Activo"
"992","Puerto Madryn II","Roberto Gómez 549","Centro Cultural Quemu","AR-U","1380","5693","26007020000 ","CHU033","Chubut","Biedma","Puerto Madryn","Puerto Madryn","puertomadryn2@puntodigital.gob.ar","-42.75926746773786","-65.04322449378061","Lunes 09:00 a 14:00 - 17:00 a 20:00 , Martes 09:00 a 14:00 - 17:00 a 20:00 , Miércoles 09:00 a 14:00 - 17:00 a 20:00 , Jueves 09:00 a 14:00 - 17:00 a 20:00 , Viernes 09:00 a 14:00 - 17:00 a 20:00 ","","Activo"
"998","Comuna María Teresa","Héctor Berry Serra 433","CIC","AR-S","1683","11151","82042180000 ","SFE212","Santa Fe","General Lopez","Maria Teresa","María Teresa","","-34.005057772249884","-61.902803731529","Lunes 07:00 a 16:00 , Martes 07:00 a 16:00 , Miércoles 07:00 a 16:00 , Jueves 07:00 a 16:00 , Viernes 07:00 a 16:00 ","","Activo"
"1002","Milagro","Calle Belgrano s/n","Punto Digital de las Juventudes","AR-F","1507","7904","46084030000 ","LRJ011","La Rioja","General Ortiz de Ocampo","Milagro","General Ocampo","","-31.006738691422953","-65.99386428853477","","","Próximamente"
"1007","Mercedes (Corrientes)","Marciana Medina 95","Complejo Albergue Municipal","AR-W","1424","4667","18105030000 ","COR036","Corrientes","Mercedes","Mercedes","Mercedes","","-29.184111","-58.059444","Lunes 07:00 a 13:00 , Martes 07:00 a 13:00 , Miércoles 07:00 a 13:00 , Jueves 07:00 a 13:00 , Viernes 07:00 a 13:00 ","","Activo"
"1009","Anisacate","Salomón Palacion 15","Edificio municipal","AR-X","1389","3990","14147020000 ","CBA018","Córdoba","Santa Maria","Anisacate","Anisacate","","-31.724786552052123","-64.40415727191632","Lunes 09:00 a 14:00 , Martes 09:00 a 14:00 - 17:00 a 18:00 , Miércoles 09:00 a 18:00 , Jueves 09:00 a 14:00 - 17:00 a 18:00 , Viernes 09:00 a 14:00 - 19:00 a 21:00 , Sábado 19:00 a 21:00 ","","Activo"
"1013","Costa de Araujo","Daniel Guardia 157","CIC","AR-M","1521","8161","50056080000 ","MZA007","Mendoza","Lavalle","Costa de Araujo","Lavalle","","-32.75702830178046","-68.39574404219401","Lunes 08:00 a 18:00 , Martes 08:00 a 13:30 , Miércoles 08:00 a 18:00 , Jueves 08:00 a 18:00 , Viernes 08:00 a 13:30 ","","Activo"
"1018","Merlo","Marcos Sastre 1180","Edificio Municipal","AR-B","1277","1466","06539010001 ","BUE082","Buenos Aires","Merlo","Libertad","Merlo","","-34.68682546246085","-58.7114162180962","Lunes 10:00 a 20:00 , Martes 10:00 a 20:00 , Miércoles 10:00 a 20:00 , Jueves 10:00 a 20:00 , Viernes 10:00 a 20:00 ","","Activo"
"1021","Federal","Donovan y Echagüe","Edificio Provincial","AR-E","1443","6009","30035030000 ","ERI019","Entre Ríos","Federal","Federal","Federal","","-30.954995","-58.783083","Lunes 08:00 a 20:00 , Martes 08:00 a 20:00 , Miércoles 08:00 a 20:00 , Jueves 08:00 a 20:00 , Viernes 08:00 a 20:00 ","","Activo"
"1024","Ciudad de Formosa III (Caja de Previsión Social)","Belgrano 238","Caja de Previsión Social","AR-P","1452","6591","34014020000 ","FOR008","Formosa","Formosa","Formosa","Formosa","","-26.17639828017913","-58.167278350148344","","","Activo"
"1027","Villa Escolar","Sarmiento","Edificio Municipal","AR-P","1455","6630","34021060000 ","FOR036","Formosa","Laishi","Villa Escolar","Villa Escolar","","-26.623691889548436","-58.67241544489442","","","Activo"
"1030","San Vicente II (Misiones)","M.M Güemes 45","Edificio Municipal","AR-N","1546","8583","54056030000 ","MIS069","Misiones","Guarani","San Vicente","San Vicente","","-26.995889346015627","-54.482798128753736","","","Activo"
"1033","Cerro Azul","Maipu 638","Edificio Municipal","AR-N","1534","8618","54070040000 ","MIS016","Misiones","Leandro N. Alem","Cerro Azul","Cerro Azul","","-27.632900383412437","-55.496581887051526","","","Activo"
"1037","Esteban Echeverría II (Casa de la Juventud)","Anacleto Rojas 359","Casa de la Juventud","AR-B","1231","755","06260010004 ","BUE037","Buenos Aires","Esteban Echeverria","Monte Grande","Esteban Echeverría","","-34.8185622984619","-58.472955710442605","","","Activo"
"1041","Comuna de Tapia","Av Pedro F. Riera S/N","Edificio Municipal","AR-T","1653","13517","90112030000 ","TUC102","Tucumán","Trancas","Villa de Trancas","Tapia","","-26.596109090800375","-65.27886275024454","","","Activo"
"1042","Ushuaia II","calle S/N 2585","SUM K y D","AR-V","1642","13537","94014020000 ","TDF003","Tierra del Fuego","Ushuaia","Ushuaia","Ushuaia","","-54.80367819116274","-68.33413471523386","","","Próximamente"
"1046","Villa Nueva","Dean Funes 1259","Casa de la Cultura","AR-X","1393","3157","14042180000 ","CBA412","Córdoba","General San Martin","Villa Nueva","Villa Nueva","","-32.436808934814096","-63.25020564653114","Lunes 08:00 a 12:00 - 14:00 a 18:00 , Martes 08:00 a 12:00 - 14:00 a 18:00 , Miércoles 08:00 a 12:00 - 14:00 a 18:00 , Jueves 08:00 a 12:00 - 14:00 a 18:00 , Viernes 08:00 a 12:00 - 14:00 a 18:00 ","","Activo"
"1050","Catriel","Av. San Martín S/N","Edificio Municipal","AR-R","1569","9161","62042360000 ","RNO003","Río Negro","General Roca","Catriel","Catriel","","-37.8808086","-67.7936452","","","Activo"
"1054","Fuerte Esperanza","Av. 23 de septiembre (Mz 05, PC 08) S/N","Edificio Municipal","AR-H","1358","5181","22063000089 ","CHA021","Chaco","General Güemes","Guemes","Fuerte Esperanza","","-25.1617941","-61.8408975","","","Próximamente"
"1058","Quitilipi II (El Palmar)","9 de Julio 246","Centro Civico","AR-H","1721","5583","22133010000 ","CHA059","Chaco","Quitilipi","Quitilipi","Quitilipi","","-26.45627427674185","-60.16405998650926","","","Próximamente"
"1062","Valle María","Marienthal 24","Edificio Municipal","AR-E","1434","5931","30021080001 ","ERI003","Entre Ríos","Diamante","Diamante","Aldea Valle María","","-31.99306259472751","-60.58613484507082","","","Activo"
"1066","Fray Mamerto Esquiú II","Ruta N°41 0","Edificio Municipal","AR-K","1338","2612","10063040004 ","CAT010","Catamarca","Fray Mamerto Esquiu","La Tercena","Fray Mamerto Esquiú","","-28.3808831","-65.7049189","","","Próximamente"
"1074","Yavi","Lavalle final zona norte s/n","CIC","AR-Y","1462","7489","38112090000 ","JUJ059","Jujuy","Yavi","Yavi Chico","Yaví","","-22.12788687854323","-65.463245737965","","","Activo"
"1078","Barrios","Vicente Armella s/n","Edificio Municipal","AR-Y","1462","7489","38112090000 ","JUJ006","Jujuy","Yavi","Yavi Chico","Barrios","","-22.245748728726003","-65.52845427415508","","","Activo"
"1086","Chicoana","Libertad s/n","Biblioteca municipal","AR-A","1667","9560","66042010000 ","SAL010","Salta","Chicoana","Chicoana","Chicoana","","-25.102990809609057","-65.53653717041017","","","Activo"
